*Step  = 0
*Time  = 0
*Data  = nc_bottom_cytoplasm_nodes
24,0,0,0,0
29,0,0,0,0
30,0,0,0,0
25,0,0,0,0
33,0,0,0,0
34,0,0,0,0
*Step  = 1
*Time  = 0.1
*Data  = nc_bottom_cytoplasm_nodes
24,-9.47200071969e-18,0,0,0
29,2.67101688958e-15,0,0,0
30,2.68472703846e-15,0,0,0
25,-3.36882151293e-16,0,0,0
33,4.33821130449e-15,0,0,0
34,4.26870970923e-15,0,0,0
*Step  = 2
*Time  = 0.2
*Data  = nc_bottom_cytoplasm_nodes
24,-1.04990164083e-15,0,0,0
29,1.36976613519e-15,0,0,0
30,1.73811374609e-15,0,0,0
25,-2.44922222354e-15,0,0,0
33,5.26003878275e-15,0,0,0
34,4.26025700518e-15,0,0,0
*Step  = 3
*Time  = 0.3
*Data  = nc_bottom_cytoplasm_nodes
24,-1.02517748147e-15,0,0,0
29,2.97004993546e-15,0,0,0
30,3.40037930142e-15,0,0,0
25,-1.59615001903e-15,0,0,0
33,5.36046558123e-15,0,0,0
34,4.57419197654e-15,0,0,0
*Step  = 4
*Time  = 0.4
*Data  = nc_bottom_cytoplasm_nodes
24,-1.23156503562e-15,0,0,0
29,2.92520346575e-15,0,0,0
30,3.24392333067e-15,0,0,0
25,-1.68583664191e-15,0,0,0
33,5.34544960109e-15,0,0,0
34,2.18050436287e-15,0,0,0
*Step  = 5
*Time  = 0.5
*Data  = nc_bottom_cytoplasm_nodes
24,-3.44581005456e-15,0,0,0
29,1.06257482011e-15,0,0,0
30,7.64733252369e-16,0,0,0
25,-3.29197718067e-15,0,0,0
33,2.53162224457e-15,0,0,0
34,2.14341190861e-15,0,0,0
*Step  = 6
*Time  = 0.6
*Data  = nc_bottom_cytoplasm_nodes
24,-3.45227388707e-15,0,0,0
29,1.72654811871e-15,0,0,0
30,1.86743335841e-15,0,0,0
25,-2.05436000507e-15,0,0,0
33,5.51862438125e-15,0,0,0
34,3.61983717152e-15,0,0,0
*Step  = 7
*Time  = 0.7
*Data  = nc_bottom_cytoplasm_nodes
24,-2.42757679144e-15,0,0,0
29,1.93925128549e-15,0,0,0
30,2.44892357748e-15,0,0,0
25,-2.26510706075e-15,0,0,0
33,5.53642478155e-15,0,0,0
34,4.17673703214e-15,0,0,0
*Step  = 8
*Time  = 0.8
*Data  = nc_bottom_cytoplasm_nodes
24,-2.41942241811e-15,0,0,0
29,3.07394313993e-15,0,0,0
30,3.26764167275e-15,0,0,0
25,-1.696794553e-15,0,0,0
33,5.72711752659e-15,0,0,0
34,5.76471683485e-15,0,0,0
*Step  = 9
*Time  = 0.9
*Data  = nc_bottom_cytoplasm_nodes
24,-7.12897054285e-16,0,0,0
29,4.19339887417e-15,0,0,0
30,4.52089810732e-15,0,0,0
25,1.10567208247e-15,0,0,0
33,7.24972315597e-15,0,0,0
34,5.78400888881e-15,0,0,0
*Step  = 10
*Time  = 1
*Data  = nc_bottom_cytoplasm_nodes
24,-7.33979092632e-16,0,0,0
29,4.43552650706e-15,0,0,0
30,4.30957996937e-15,0,0,0
25,3.77906135351e-16,0,0,0
33,6.17505297046e-15,0,0,0
34,6.38566995581e-15,0,0,0
*Step  = 1
*Time  = 1.1
*Data  = nc_bottom_cytoplasm_nodes
24,4.03700039626e-16,0,0,0
29,4.68213972692e-15,0,0,0
30,5.33651879477e-15,0,0,0
25,3.1187560015e-16,0,0,0
33,8.19302680128e-15,0,0,0
34,4.60697476896e-15,0,0,0
*Step  = 2
*Time  = 1.2
*Data  = nc_bottom_cytoplasm_nodes
24,4.374153869e-15,0,0,0
29,5.69370879718e-15,0,0,0
30,5.92570817698e-15,0,0,0
25,3.42811766875e-15,0,0,0
33,8.19223125266e-15,0,0,0
34,8.37444757319e-15,0,0,0
*Step  = 3
*Time  = 1.3
*Data  = nc_bottom_cytoplasm_nodes
24,4.41383185627e-15,0,0,0
29,7.43147850043e-15,0,0,0
30,7.35729399191e-15,0,0,0
25,4.38749601927e-15,0,0,0
33,9.78471020803e-15,0,0,0
34,8.83117404201e-15,0,0,0
*Step  = 4
*Time  = 1.4
*Data  = nc_bottom_cytoplasm_nodes
24,4.45037737086e-15,0,0,0
29,7.73712009678e-15,0,0,0
30,8.48568178553e-15,0,0,0
25,5.01924446491e-15,0,0,0
33,9.96052552144e-15,0,0,0
34,8.36740643459e-15,0,0,0
*Step  = 5
*Time  = 1.5
*Data  = nc_bottom_cytoplasm_nodes
24,4.37890229981e-15,0,0,0
29,9.71037189149e-15,0,0,0
30,9.5773260973e-15,0,0,0
25,6.04248985844e-15,0,0,0
33,1.21714213401e-14,0,0,0
34,1.15088230087e-14,0,0,0
