*Step  = 0
*Time  = 0
*Data  = nc_left_cytoplasm_nodes
24,0,0,0,0
25,0,0,0,0
41,0,0,0,0
40,0,0,0,0
49,0,0,0,0
48,0,0,0,0
*Step  = 1
*Time  = 0.1
*Data  = nc_left_cytoplasm_nodes
24,-9.47200071969e-18,0,0,0
25,-3.36882151293e-16,0,0,0
41,-1.30487256937e-16,-1.14668454133e-15,0,0
40,1.35713506664e-15,-2.89666164294e-15,0,0
49,4.3768372244e-15,-7.10082757595e-15,0,0
48,4.94267865067e-15,-6.49484494271e-15,0,0
*Step  = 2
*Time  = 0.2
*Data  = nc_left_cytoplasm_nodes
24,-1.04990164083e-15,0,0,0
25,-2.44922222354e-15,0,0,0
41,2.5803231999e-17,-3.47291158932e-15,0,0
40,-5.5957234112e-16,-2.18727046414e-15,0,0
49,4.15320228026e-15,-7.46964086795e-15,0,0
48,3.00025769943e-15,-6.66589676303e-15,0,0
*Step  = 3
*Time  = 0.3
*Data  = nc_left_cytoplasm_nodes
24,-1.02517748147e-15,0,0,0
25,-1.59615001903e-15,0,0,0
41,-1.00776381725e-15,-1.33394153416e-15,0,0
40,4.91182035307e-16,-1.44446555778e-15,0,0
49,5.07379961791e-15,-8.85649227437e-15,0,0
48,3.70701456189e-15,-6.62510379116e-15,0,0
*Step  = 4
*Time  = 0.4
*Data  = nc_left_cytoplasm_nodes
24,-1.23156503562e-15,0,0,0
25,-1.68583664191e-15,0,0,0
41,1.3765439651e-15,-9.82188911434e-16,0,0
40,9.56533532428e-16,-3.32602788469e-15,0,0
49,2.19742242455e-15,-8.83672499779e-15,0,0
48,2.41625102948e-15,-6.12478193337e-15,0,0
*Step  = 5
*Time  = 0.5
*Data  = nc_left_cytoplasm_nodes
24,-3.44581005456e-15,0,0,0
25,-3.29197718067e-15,0,0,0
41,-1.20164798206e-15,-3.02805011198e-15,0,0
40,-1.50311886758e-15,-2.28706452844e-15,0,0
49,1.06990322932e-15,-8.07454636979e-15,0,0
48,1.48915096077e-15,-5.22013709276e-15,0,0
*Step  = 6
*Time  = 0.6
*Data  = nc_left_cytoplasm_nodes
24,-3.45227388707e-15,0,0,0
25,-2.05436000507e-15,0,0,0
41,-2.47738366526e-17,-1.16059888525e-15,0,0
40,9.54014749987e-16,-1.92582221678e-15,0,0
49,5.61134915246e-16,-9.27847520411e-15,0,0
48,7.29416734792e-16,-7.96997209284e-15,0,0
*Step  = 7
*Time  = 0.7
*Data  = nc_left_cytoplasm_nodes
24,-2.42757679144e-15,0,0,0
25,-2.26510706075e-15,0,0,0
41,-3.95223433212e-16,-3.34278402485e-15,0,0
40,1.48055429835e-16,-1.22514485022e-15,0,0
49,3.83393210974e-15,-5.91966716291e-15,0,0
48,3.21700183233e-15,-5.97246155995e-15,0,0
*Step  = 8
*Time  = 0.8
*Data  = nc_left_cytoplasm_nodes
24,-2.41942241811e-15,0,0,0
25,-1.696794553e-15,0,0,0
41,-1.95051594728e-16,-6.63209772577e-16,0,0
40,1.30498732297e-15,-4.75982786041e-15,0,0
49,5.15734254787e-15,-5.61571285267e-15,0,0
48,4.16070225901e-15,-5.55134353361e-15,0,0
*Step  = 9
*Time  = 0.9
*Data  = nc_left_cytoplasm_nodes
24,-7.12897054285e-16,0,0,0
25,1.10567208247e-15,0,0,0
41,2.65900635884e-15,-2.67888682993e-15,0,0
40,3.04691222838e-15,-4.21622686388e-15,0,0
49,7.2894978052e-15,-6.79696372745e-15,0,0
48,7.703626892e-15,-4.16529317437e-15,0,0
*Step  = 10
*Time  = 1
*Data  = nc_left_cytoplasm_nodes
24,-7.33979092632e-16,0,0,0
25,3.77906135351e-16,0,0,0
41,1.71441478499e-15,-6.24322425738e-16,0,0
40,2.29855826225e-15,-3.41902359197e-15,0,0
49,1.15136199809e-15,-6.75387905762e-15,0,0
48,2.85158559365e-15,-6.44443172706e-15,0,0
*Step  = 1
*Time  = 1.1
*Data  = nc_left_cytoplasm_nodes
24,4.03700039626e-16,0,0,0
25,3.1187560015e-16,0,0,0
41,6.32231719294e-16,-2.84750138802e-15,0,0
40,2.62185989901e-15,-2.70342977125e-15,0,0
49,3.1015436005e-15,-7.54325994609e-15,0,0
48,3.42187034125e-15,-5.08978023966e-15,0,0
*Step  = 2
*Time  = 1.2
*Data  = nc_left_cytoplasm_nodes
24,4.374153869e-15,0,0,0
25,3.42811766875e-15,0,0,0
41,4.27350246817e-15,-1.30719380402e-15,0,0
40,6.16259433695e-15,-2.38975922376e-15,0,0
49,6.30199502436e-15,-8.25113672624e-15,0,0
48,5.89396200253e-15,-7.4657806661e-15,0,0
*Step  = 3
*Time  = 1.3
*Data  = nc_left_cytoplasm_nodes
24,4.41383185627e-15,0,0,0
25,4.38749601927e-15,0,0,0
41,5.51019254989e-15,-3.47959791076e-15,0,0
40,6.43499640684e-15,-1.56925970744e-15,0,0
49,5.86592836478e-15,-9.31719775212e-15,0,0
48,8.06790655483e-15,-6.21050906354e-15,0,0
*Step  = 4
*Time  = 1.4
*Data  = nc_left_cytoplasm_nodes
24,4.45037737086e-15,0,0,0
25,5.01924446491e-15,0,0,0
41,4.7348890886e-15,-1.928843811e-15,0,0
40,4.97077792717e-15,-5.08208858869e-15,0,0
49,9.18679498885e-15,-4.96909822103e-15,0,0
48,6.74906838182e-15,-6.06547681025e-15,0,0
*Step  = 5
*Time  = 1.5
*Data  = nc_left_cytoplasm_nodes
24,4.37890229981e-15,0,0,0
25,6.04248985844e-15,0,0,0
41,7.25301803832e-15,-2.64750922335e-16,0,0
40,8.73058942564e-15,-5.20088865836e-15,0,0
49,1.44828268911e-14,-1.10167531452e-14,0,0
48,1.40434662317e-14,-7.40933099802e-15,0,0
*Step  = 6
*Time  = 1.6
*Data  = nc_left_cytoplasm_nodes
24,4.54194004448e-15,0,0,0
25,4.73792380848e-15,0,0,0
41,6.13087375538e-15,-3.23935526533e-15,0,0
40,6.57594859599e-15,-4.97418350114e-15,0,0
49,9.32988277796e-15,-6.52825041666e-15,0,0
48,8.26983247033e-15,-5.97815853557e-15,0,0
*Step  = 7
*Time  = 1.7
*Data  = nc_left_cytoplasm_nodes
24,4.42843385576e-15,0,0,0
25,5.28822278844e-15,0,0,0
41,7.66067034384e-15,-2.19380916757e-15,0,0
40,8.33258400056e-15,-5.223082438e-15,0,0
49,1.10843525263e-14,-8.43198488332e-15,0,0
48,1.0935047505e-14,-7.87116229693e-15,0,0
*Step  = 8
*Time  = 1.8
*Data  = nc_left_cytoplasm_nodes
24,6.16089075251e-15,0,0,0
25,4.16576329404e-15,0,0,0
41,5.88763264458e-15,-7.7255565747e-16,0,0
40,4.22874183599e-15,-5.12450368452e-15,0,0
49,8.36751988699e-15,-9.90648553248e-15,0,0
48,8.87888521955e-15,-8.88771013033e-15,0,0
*Step  = 9
*Time  = 1.9
*Data  = nc_left_cytoplasm_nodes
24,7.45282878563e-15,0,0,0
25,7.79192835319e-15,0,0,0
41,8.43013471674e-15,-4.04457295788e-15,0,0
40,9.26259501856e-15,-4.6369501271e-15,0,0
49,1.0791644234e-14,-5.20460543264e-15,0,0
48,1.10857060043e-14,-3.38101671019e-15,0,0
*Step  = 10
*Time  = 2
*Data  = nc_left_cytoplasm_nodes
24,6.08535079958e-15,0,0,0
25,5.06828101048e-15,0,0,0
41,5.45906804974e-15,-3.0388409083e-15,0,0
40,6.44085902806e-15,-5.16219769516e-15,0,0
49,1.14383291214e-14,-1.18552213918e-14,0,0
48,1.1653818272e-14,-7.39358032521e-15,0,0
*Step  = 1
*Time  = 2.1
*Data  = nc_left_cytoplasm_nodes
24,7.52645586014e-15,0,0,0
25,8.01085553449e-15,0,0,0
41,8.02046976397e-15,-1.54422865156e-15,0,0
40,9.17781557234e-15,-4.93238822016e-15,0,0
49,1.19815216274e-14,-9.59641332765e-15,0,0
48,1.10507820704e-14,-7.7379250338e-15,0,0
*Step  = 2
*Time  = 2.2
*Data  = nc_left_cytoplasm_nodes
24,7.51303097723e-15,0,0,0
25,4.27783485247e-15,0,0,0
41,6.56404827911e-15,-4.77853533591e-15,0,0
40,8.65711330029e-15,-4.69766993585e-15,0,0
49,1.13173831178e-14,-6.39006259268e-15,0,0
48,1.20955495728e-14,-7.96866484109e-15,0,0
*Step  = 3
*Time  = 2.3
*Data  = nc_left_cytoplasm_nodes
24,4.874340135e-15,0,0,0
25,5.32262008084e-15,0,0,0
41,4.65294746485e-15,-4.0605276812e-15,0,0
40,6.04218682958e-15,-5.32503759744e-15,0,0
49,1.03480493409e-14,-9.12321351785e-15,0,0
48,1.01011630007e-14,-9.86836626461e-15,0,0
*Step  = 4
*Time  = 2.4
*Data  = nc_left_cytoplasm_nodes
24,4.7896001807e-15,0,0,0
25,5.19175319988e-15,0,0,0
41,5.73800177164e-15,-3.05391713956e-15,0,0
40,7.96611045224e-15,-4.73156040961e-15,0,0
49,8.8113033286e-15,-5.05270301714e-15,0,0
48,8.75791403491e-15,-6.96010607169e-15,0,0
*Step  = 5
*Time  = 2.5
*Data  = nc_left_cytoplasm_nodes
24,3.71553131738e-15,0,0,0
25,4.30073726726e-15,0,0,0
41,4.94542527779e-15,-1.36433325395e-15,0,0
40,6.14558533728e-15,-4.85416814028e-15,0,0
49,9.61639805675e-15,-1.05133726075e-14,0,0
48,9.92500858039e-15,-8.50350429083e-15,0,0
*Step  = 6
*Time  = 2.6
*Data  = nc_left_cytoplasm_nodes
24,5.24216056506e-15,0,0,0
25,6.24445989292e-15,0,0,0
41,4.88478138326e-15,-3.83944797897e-15,0,0
40,7.5941852955e-15,-3.82978489024e-15,0,0
49,1.02225752557e-14,-6.93931198689e-15,0,0
48,7.59304322033e-15,-7.38670217443e-15,0,0
*Step  = 7
*Time  = 2.7
*Data  = nc_left_cytoplasm_nodes
24,5.26003554805e-15,0,0,0
25,5.50443275187e-15,0,0,0
41,5.39215588522e-15,-1.73586974389e-15,0,0
40,8.18018261595e-15,-3.18597149344e-15,0,0
49,9.22494384673e-15,-9.20851494347e-15,0,0
48,1.04399319061e-14,-8.40099294008e-15,0,0
*Step  = 8
*Time  = 2.8
*Data  = nc_left_cytoplasm_nodes
24,5.16486804476e-15,0,0,0
25,5.22332192193e-15,0,0,0
41,6.7821552701e-15,-6.10829072385e-15,0,0
40,6.1453158251e-15,-3.8876986444e-15,0,0
49,1.18733006544e-14,-7.43724969316e-15,0,0
48,1.13703731665e-14,-1.00220778655e-14,0,0
*Step  = 9
*Time  = 2.9
*Data  = nc_left_cytoplasm_nodes
24,4.29458493356e-15,0,0,0
25,5.2573316253e-15,0,0,0
